Position,Lat,Lon
6022S4646W,-60.22,-46.46
6020S4607W,-60.20,-46.07
6332S5941W,-63.32,-59.41
5405S3539W,-54.05,-35.39
5424S3520W,-54.24,-35.20
5423S3518W,-54.23,-35.18
6420S6128W,-64.20,-61.28
6419S6132W,-64.19,-61.32
5412S3539W,-54.12,-35.39
6022S4629W,-60.22,-46.29
6437S6138W,-64.37,-61.38
6423S6119W,-64.23,-61.19
6421S6114W,-64.21,-61.14
5407S3540W,-54.07,-35.40
6015S4632W,-60.15,-46.32
6338S6033W,-63.38,-60.33
6310S5820W,-63.10,-58.20
5409S3539W,-54.09,-35.39
6334S6052W,-63.34,-60.52
6023S4628W,-60.23,-46.28
6405S6111W,-64.05,-61.11
6026S4508W,-60.26,-45.08
6415S6106W,-64.15,-61.06
5424S3520W,-54.24,-35.20
5419S3514W,-54.19,-35.14
6024S4612W,-60.24,-46.12
6422S6117W,-64.22,-61.17
6020S4652W,-60.20,-46.52
6303S5828W,-63.03,-58.28
6435S6156W,-64.35,-61.56
6424S6138W,-64.24,-61.38
6306S5858W,-63.06,-58.58
6303S5818W,-63.03,-58.18
5352S3630W,-53.52,-36.30
5404S3535W,-54.04,-35.35
5356S3541W,-53.56,-35.41
6022S4620W,-60.22,-46.20
6020S4604W,-60.20,-46.04
6419S6114W,-64.19,-61.14
6235S5913W,-62.35,-59.13
6314S5910W,-63.14,-59.10
6016S4633W,-60.16,-46.33
6256S5746W,-62.56,-57.46
6302S5821W,-63.02,-58.21
6014S4641W,-60.14,-46.41
6016S4828W,-60.16,-48.28
6011S4648W,-60.11,-46.48
6020S4650W,-60.20,-46.50
6014S4645W,-60.14,-46.45
6023S4654W,-60.23,-46.54
6009S4644W,-60.09,-46.44
6211S5823W,-62.11,-58.23
6019S4630W,-60.19,-46.30
6047S4545W,-60.47,-45.45
6026S4547W,-60.26,-45.47
5415S3545W,-54.15,-35.45
5403S3551W,-54.03,-35.51
6317S5918W,-63.17,-59.18
6035S4518W,-60.35,-45.18
6024S4617W,-60.24,-46.17
6024S4619W,-60.24,-46.19
6201S6007W,-62.01,-60.07
5522S3527W,-55.22,-35.27
5339S3734W,-53.39,-37.34
6022S4631W,-60.22,-46.31
6236S5616W,-62.36,-56.16
5406S3543W,-54.06,-35.43
5401S3547W,-54.01,-35.47
6304S5823W,-63.04,-58.23
5357S3538W,-53.57,-35.38
5403S3534W,-54.03,-35.34
6200S6020W,-62.00,-60.20
6024S4549W,-60.24,-45.49
6023S4518W,-60.23,-45.18
6010S4637W,-60.10,-46.37
6315S5857W,-63.15,-58.57
5403S3550W,-54.03,-35.50
5407S3530W,-54.07,-35.30
,-.,#VALUE!
5356S3541W,-53.56,-35.41
5402S3552W,-54.02,-35.52
6020S4610W,-60.20,-46.10
6025S4613W,-60.25,-46.13
6021S4646W,-60.21,-46.46
6011S4650W,-60.11,-46.50
6020S4638W,-60.20,-46.38
6421S6120W,-64.21,-61.20
5404S3502W,-54.04,-35.02
6020S4541W,-60.20,-45.41
6023S46W08,-60.23,-46.W0
6023S4623W,-60.23,-46.23
6019S4625W,-60.19,-46.25
6026S4607W,-60.26,-46.07
6306S5817W,-63.06,-58.17
5400S3554W,-54.00,-35.54
6022S4610W,-60.22,-46.10
6024S4609W,-60.24,-46.09
6046S4453S,-60.46,-44.53
6031S4509W,-60.31,-45.09
5352S3859W,-53.52,-38.59
5618S4301W,-56.18,-43.01
6307S6007W,-63.07,-60.07
6230S5837W,-62.30,-58.37
6321S6042W,-63.21,-60.42
6208S5826W,-62.08,-58.26
6043S4702W,-60.43,-47.02
6038S4549W,-60.38,-45.49
6010S4650W,-60.10,-46.50
5352S3605W,-53.52,-36.05
5345S3554W,-53.45,-35.54
6333S6039W,-63.33,-60.39
6335S6055W,-63.35,-60.55
6317S5904W,-63.17,-59.04
6413S6121W,-64.13,-61.21
5413S3535W,-54.13,-35.35
5352S3623W,-53.52,-36.23
5357S3342W,-53.57,-33.42
5357S3344W,-53.57,-33.44
5344S3732W,-53.44,-37.32
6306S5852W,-63.06,-58.52
6312S5850W,-63.12,-58.50
,-.,#VALUE!
5355S3630W,-53.55,-36.30
5346S3544W,-53.46,-35.44
6233S6205W,-62.33,-62.05
6020S4706W,-60.20,-47.06
6019S4648W,-60.19,-46.48
6030S4605W,-60.30,-46.05
5401S3539W,-54.01,-35.39
6325S6017W,-63.25,-60.17
,-.,#VALUE!
5411S3617W,-54.11,-36.17
5410S3543W,-54.10,-35.43
6017S4651W,-60.17,-46.51
5405S3539W,-54.05,-35.39
5408S3541W,-54.08,-35.41
5430S3525W,-54.30,-35.25
,-.,#VALUE!
6032S4602W,-60.32,-46.02
6421S6118W,-64.21,-61.18
6359S6101W,-63.59,-61.01
6317S5905W,-63.17,-59.05
6025S4600W,-60.25,-46.00
,-.,#VALUE!
6023S4639W,-60.23,-46.39
6019S4652W,-60.19,-46.52
6308S5910W,-63.08,-59.10
6332S6041W,-63.32,-60.41
6327S6053W,-63.27,-60.53
6025S4602W,-60.25,-46.02
6024S4555W,-60.24,-45.55
5400S3548W,-54.00,-35.48
5416S3627W,-54.16,-36.27
6348S6229W,-63.48,-62.29
5349S3625W,-53.49,-36.25
6210S5848W,-62.10,-58.48
6028S4623W,-60.28,-46.23
"53,51S35,39W","-53.,5","-35.,3"
6401S6121W,-64.01,-61.21
6308S5907W,-63.08,-59.07
6306S5854W,-63.06,-58.54
6150S5530W,-61.50,-55.30
5400S3545W,-54.00,-35.45
5402S3540W,-54.02,-35.40
5345S3823W,-53.45,-38.23
6256S5848W,-62.56,-58.48
6309S5901W,-63.09,-59.01
6231S6158W,-62.31,-61.58
,-.,#VALUE!
5354S3556W,-53.54,-35.56
6148S4420W,-61.48,-44.20
6302S5823W,-63.02,-58.23
6410S6116W,-64.10,-61.16
6416S6106W,-64.16,-61.06
5959S4832W,-59.59,-48.32
5415S3540W,-54.15,-35.40
5400S3547W,-54.00,-35.47
,-.,#VALUE!
6023S4547W,-60.23,-45.47
6301S5844W,-63.01,-58.44
6013S4622W,-60.13,-46.22
6035S4706W,-60.35,-47.06
6153S5258W,-61.53,-52.58
6420S6114W,-64.20,-61.14
6428S6153W,-64.28,-61.53
5358S3542W,-53.58,-35.42
5410S3550W,-54.10,-35.50
5404S3547W,-54.04,-35.47
6420S6121W,-64.20,-61.21
5422S3530W,-54.22,-35.30
5428S3531W,-54.28,-35.31
,-.,#VALUE!
5418S3529W,-54.18,-35.29
5811S4242W,-58.11,-42.42
5358S3546W,-53.58,-35.46
6019S4643W,-60.19,-46.43
6341S5954W,-63.41,-59.54
6022S4613W,-60.22,-46.13
6030S4714W,-60.30,-47.14
6040S4611W,-60.40,-46.11
5424S3523W,-54.24,-35.23
5353S3545W,-53.53,-35.45
5423S3525W,-54.23,-35.25
5429S3517W,-54.29,-35.17
6312S5910W,-63.12,-59.10
6424S6141W,-64.24,-61.41
6417S6115W,-64.17,-61.15
5352S3623W,-53.52,-36.23
6326S6137W,-63.26,-61.37
6338S5926W,-63.38,-59.26
6011S4546W,-60.11,-45.46
6311S5852W,-63.11,-58.52
6309S5851W,-63.09,-58.51
5344S3747W,-53.44,-37.47
6311S5825W,-63.11,-58.25
6306S5825W,-63.06,-58.25
6302S5913W,-63.02,-59.13
6259S6214W,-62.59,-62.14
6254S6208W,-62.54,-62.08
6310S5847W,-63.10,-58.47
5359S3540W,-53.59,-35.40
,-.,#VALUE!
6425S6119W,-64.25,-61.19
5406S3540W,-54.06,-35.40
5411S3546W,-54.11,-35.46
6418S6119W,-64.18,-61.19
6438S6135W,-64.38,-61.35
6421S6118W,-64.21,-61.18
5401S3541W,-54.01,-35.41
5356S3544W,-53.56,-35.44
5404S3545W,-54.04,-35.45
5401S3546W,-54.01,-35.46
5413S3541W,-54.13,-35.41
6300S5828W,-63.00,-58.28
6308S5819W,-63.08,-58.19
6310S5820W,-63.10,-58.20
6300S5821W,-63.00,-58.21
5351S3619W,-53.51,-36.19
5352S3630W,-53.52,-36.30
6020S4626W,-60.20,-46.26
6012S4652W,-60.12,-46.52
,-.,#VALUE!
6408S6121W,-64.08,-61.21
6026S4604W,-60.26,-46.04
6357S6044W,-63.57,-60.44
6415S6207W,-64.15,-62.07
6231S5842W,-62.31,-58.42
6230S5909W,-62.30,-59.09
6019S4625W,-60.19,-46.25
5410S3544W,-54.10,-35.44
6415S6105W,-64.15,-61.05
6311S5957W,-63.11,-59.57
6306S5923W,-63.06,-59.23
6203S6024W,-62.03,-60.24
6023S4634W,-60.23,-46.34
6251S5753W,-62.51,-57.53
6301S5838W,-63.01,-58.38
6309S5819W,-63.09,-58.19
5425S3522W,-54.25,-35.22
6022S4532W,-60.22,-45.32
6421S6120W,-64.21,-61.20
5403S3543W,-54.03,-35.43
5304S3540W,-53.04,-35.40
6019S4611W,-60.19,-46.11
6306S5823W,-63.06,-58.23
6308S5853W,-63.08,-58.53
5404S3539W,-54.04,-35.39
6424S6138W,-64.24,-61.38
5353S3636W,-53.53,-36.36
5348S3630W,-53.48,-36.30
6433S6228W,-64.33,-62.28
6021S4632W,-60.21,-46.32
6020S4607W,-60.20,-46.07
6027S4541W,-60.27,-45.41
6025S4608W,-60.25,-46.08
6017S4644W,-60.17,-46.44
6418S6111W,-64.18,-61.11
6017S4649W,-60.17,-46.49
6025S4602W,-60.25,-46.02
5408S3542W,-54.08,-35.42
5448S3437W,-54.48,-34.37
6024S4620W,-60.24,-46.20
6017S4615W,-60.17,-46.15
6023S4632W,-60.23,-46.32
6032S4604W,-60.32,-46.04
5353S3555W,-53.53,-35.55
6016S4628W,-60.16,-46.28
6306S5832W,-63.06,-58.32
6315S5758W,-63.15,-57.58
6421S6118W,-64.21,-61.18
5356S3539W,-53.56,-35.39
6420S6122W,-64.20,-61.22
63338S6023W,-63.33,-60.23
6300S5828W,-63.00,-58.28
6307S5833W,-63.07,-58.33
6305S5840W,-63.05,-58.40
6259S5827W,-62.59,-58.27
6019S4626W,-60.19,-46.26
6026S4523W,-60.26,-45.23
6306S5826W,-63.06,-58.26
6307S6031W,-63.07,-60.31
6245S5936W,-62.45,-59.36
6258S5843W,-62.58,-58.43
6305S5813W,-63.05,-58.13
6017S4644W,-60.17,-46.44
6415S6112W,-64.15,-61.12
6020S4637W,-60.20,-46.37
6307S5848W,-63.07,-58.48
6341S6025W,-63.41,-60.25
6330S6048W,-63.30,-60.48
6259S5947W,-62.59,-59.47
6025S4604W,-60.25,-46.04
6034S4710W,-60.34,-47.10
6014S4649W,-60.14,-46.49
6013S4654W,-60.13,-46.54
5425S3523W,-54.25,-35.23
5359S3524W,-53.59,-35.24
6438S6217W,-64.38,-62.17
6349S6052W,-63.49,-60.52
5345S3801W,-53.45,-38.01
5344S3721W,-53.44,-37.21
5343S3806W,-53.43,-38.06
6303S5916W,-63.03,-59.16
6417S6115W,-64.17,-61.15
5357S3340W,-53.57,-33.40
6350S6110W,-63.50,-61.10
6232S5930W,-62.32,-59.30
6334S5931W,-63.34,-59.31
6314S5902W,-63.14,-59.02
5415S3519W,-54.15,-35.19
5940S5228W,-59.40,-52.28
5403S3542W,-54.03,-35.42
6236S6154W,-62.36,-61.54
6256S5746W,-62.56,-57.46
6416S6120W,-64.16,-61.20
6010S4637W,-60.10,-46.37
5412S3538W,-54.12,-35.38
5408S3539W,-54.08,-35.39
5403S3547W,-54.03,-35.47
5400S3545W,-54.00,-35.45
5359S3539W,-53.59,-35.39
6419S6135W,-64.19,-61.35
6259S5827W,-62.59,-58.27
,-.,#VALUE!
5357S3545W,-53.57,-35.45
5403S3605W,-54.03,-36.05
5357S3544W,-53.57,-35.44
6042S4526W,-60.42,-45.26
6020S4618W,-60.20,-46.18
,-.,#VALUE!
6019S4630W,-60.19,-46.30
,-.,#VALUE!
6320S6123W,-63.20,-61.23
5415S3546W,-54.15,-35.46
,-.,#VALUE!
6024S4602W,-60.24,-46.02
5358S3554W,-53.58,-35.54
5811S4242W,-58.11,-42.42
6016S4612W,-60.16,-46.12
6035S4459W,-60.35,-44.59
6023S4638W,-60.23,-46.38
6021S4658W,-60.21,-46.58
6024S4659W,-60.24,-46.59
6314S5911W,-63.14,-59.11
6233S5854W,-62.33,-58.54
6022S4638W,-60.22,-46.38
6021S4621W,-60.21,-46.21
6024S4622W,-60.24,-46.22
5353S3545W,-53.53,-35.45
5353S3539W,-53.53,-35.39
6318S5858W,-63.18,-58.58
6016S4639W,-60.16,-46.39
6350S6110W,-63.50,-61.10
6332S6046W,-63.32,-60.46
6320S5900W,-63.20,-59.00
6337S5930W,-63.37,-59.30
6313S5857W,-63.13,-58.57
5349S3617W,-53.49,-36.17
5400S3556W,-54.00,-35.56
5349S3602W,-53.49,-36.02
3648S5313W,-36.48,-53.13
6306S6217W,-63.06,-62.17
6259S6213W,-62.59,-62.13
6230S6140W,-62.30,-61.40
6023S4604W,-60.23,-46.04
6306S5830W,-63.06,-58.30
5428S3521W,-54.28,-35.21
5354S3556W,-53.54,-35.56
6218S6112W,-62.18,-61.12
6054S4459W,-60.54,-44.59
6022S4624W,-60.22,-46.24
6312S5839W,-63.12,-58.39
5420S3536W,-54.20,-35.36
5404S3545W,-54.04,-35.45
5411S3546W,-54.11,-35.46
6312S5819W,-63.12,-58.19
5401S3552W,-54.01,-35.52
,-.,#VALUE!
,-.,#VALUE!
5407S3554W,-54.07,-35.54
5412S3554W,-54.12,-35.54
5346S3836W,-53.46,-38.36
6339S6110W,-63.39,-61.10
6348S6120W,-63.48,-61.20
6019S4623W,-60.19,-46.23
6019S4643W,-60.19,-46.43
6030S4707W,-60.30,-47.07
6014S4645W,-60.14,-46.45
6048S4646W,-60.48,-46.46
5307S5852W,-53.07,-58.52
5429S3518W,-54.29,-35.18
6343S6001W,-63.43,-60.01
6313S5909W,-63.13,-59.09
6254S5949W,-62.54,-59.49
6316S6044W,-63.16,-60.44
6209S5824W,-62.09,-58.24
5345S3554W,-53.45,-35.54
5348S3528W,-53.48,-35.28
6433S6224W,-64.33,-62.24
6102S5443W,-61.02,-54.43
6350S6028W,-63.50,-60.28
6418S6119W,-64.18,-61.19
5355S3619W,-53.55,-36.19
6345S6018W,-63.45,-60.18
6329S6022W,-63.29,-60.22
6332S6029W,-63.32,-60.29
6314S5918W,-63.14,-59.18
6306S5854W,-63.06,-58.54
5401S3540W,-54.01,-35.40
4122S4957W,-41.22,-49.57
6027S4734W,-60.27,-47.34
6259S5857W,-62.59,-58.57
6311S5859W,-63.11,-58.59
6315S5856W,-63.15,-58.56
6301S5827W,-63.01,-58.27
,-.,#VALUE!
,-.,#VALUE!
,-.,#VALUE!
6306S5832W,-63.06,-58.32
6404S6120W,-64.04,-61.20
6020S4626W,-60.20,-46.26
5419S3534W,-54.19,-35.34
6015S4654W,-60.15,-46.54
5628S3956W,-56.28,-39.56
5353S3550W,-53.53,-35.50
6014S4644W,-60.14,-46.44
6341S6025W,-63.41,-60.25
6314S6030W,-63.14,-60.30
6248S5945W,-62.48,-59.45
6027S4206W,-60.27,-42.06
6023S4623W,-60.23,-46.23
5351S3605W,-53.51,-36.05
6334S6055W,-63.34,-60.55
6323S6050W,-63.23,-60.50
5358S3600W,-53.58,-36.00
6033S5021W,-60.33,-50.21
6417S6111W,-64.17,-61.11
6420S6119W,-64.20,-61.19
6020S4639W,-60.20,-46.39
6024S4636W,-60.24,-46.36
5355S3630W,-53.55,-36.30
6318S6021W,-63.18,-60.21
6309S5905W,-63.09,-59.05
6232S6137W,-62.32,-61.37
6249S6156W,-62.49,-61.56
6021S4655W,-60.21,-46.55
6031S4606W,-60.31,-46.06
6023S4625W,-60.23,-46.25
5430S3519W,-54.30,-35.19
5359S3541W,-53.59,-35.41
6258S6213W,-62.58,-62.13
6334S5931W,-63.34,-59.31
5400S3540W,-54.00,-35.40
5401S3539W,-54.01,-35.39
6022S4603W,-60.22,-46.03
6415S6117W,-64.15,-61.17
6309S5829W,-63.09,-58.29
6257S5826W,-62.57,-58.26
,-.,#VALUE!
5342S3654W,-53.42,-36.54
5353S3635W,-53.53,-36.35
6042S4526W,-60.42,-45.26
,-.,#VALUE!
6405S6111W,-64.05,-61.11
6025S4606W,-60.25,-46.06
6014S4628W,-60.14,-46.28
6010S4628W,-60.10,-46.28
6039S4604W,-60.39,-46.04
6025S4544W,-60.25,-45.44
6419S6116W,-64.19,-61.16
,-.,#VALUE!
6042S4532W,-60.42,-45.32
6304S5833W,-63.04,-58.33
6301S5823W,-63.01,-58.23
6317S5917W,-63.17,-59.17
6330S6035W,-63.30,-60.35
5400S3551W,-54.00,-35.51
6304S6218W,-63.04,-62.18
6243S6157W,-62.43,-61.57
6024S4620W,-60.24,-46.20
6026S4558W,-60.26,-45.58
6022S4614W,-60.22,-46.14
6421S6117W,-64.21,-61.17
5400S3540W,-54.00,-35.40
5356S3539W,-53.56,-35.39
5400S3544W,-54.00,-35.44
6338S6029W,-63.38,-60.29
5353S3630W,-53.53,-36.30
5354S3634W,-53.54,-36.34
6418S6130W,-64.18,-61.30
6032S4602W,-60.32,-46.02
6022S4620W,-60.22,-46.20
6022S4656W,-60.22,-46.56
6249S5957W,-62.49,-59.57
6336S6028W,-63.36,-60.28
6334S6035W,-63.34,-60.35
6024S4549W,-60.24,-45.49
6020S4750W,-60.20,-47.50
6025S4611W,-60.25,-46.11
6028S4607W,-60.28,-46.07
5423S3522W,-54.23,-35.22
5359S3540W,-53.59,-35.40
5358S3542W,-53.58,-35.42
5427S3517W,-54.27,-35.17
5354S3557W,-53.54,-35.57
6308S5854W,-63.08,-58.54
5404S3536W,-54.04,-35.36
5359S3539W,-53.59,-35.39
6412S6113W,-64.12,-61.13
6316S5805W,-63.16,-58.05
6316S5800W,-63.16,-58.00
6433S6142W,-64.33,-61.42
5402S3544W,-54.02,-35.44
5356S3543W,-53.56,-35.43
5410S3539W,-54.10,-35.39
5402S3606W,-54.02,-36.06
6411S6134W,-64.11,-61.34
6024S4609W,-60.24,-46.09
5408S3551W,-54.08,-35.51
5402S3552W,-54.02,-35.52
6437S6240W,-64.37,-62.40
6429S6217W,-64.29,-62.17
6019S4642W,-60.19,-46.42
6020S4626W,-60.20,-46.26
6017S4704W,-60.17,-47.04
6418S6111W,-64.18,-61.11
6307S5851W,-63.07,-58.51
6308S5846W,-63.08,-58.46
6319S5927W,-63.19,-59.27
6017S4631W,-60.17,-46.31
6306S5923W,-63.06,-59.23
6025S4554W,-60.25,-45.54
6422S6119W,-64.22,-61.19
6308S5842W,-63.08,-58.42
6415S6110W,-64.15,-61.10
6019S4643W,-60.19,-46.43
6231S5836W,-62.31,-58.36
6024S4555W,-60.24,-45.55
6026S4545W,-60.26,-45.45
5348S3610W,-53.48,-36.10
5348S3617W,-53.48,-36.17
5336S3803W,-53.36,-38.03
5344S3701W,-53.44,-37.01
5348S3632W,-53.48,-36.32
5405S3605W,-54.05,-36.05
6338S6059W,-63.38,-60.59
6335S6059W,-63.35,-60.59
6333S6053W,-63.33,-60.53
5336S3717W,-53.36,-37.17
6320S5900W,-63.20,-59.00
6018S4637W,-60.18,-46.37
6330S6031W,-63.30,-60.31
6315S5911W,-63.15,-59.11
6307S5852W,-63.07,-58.52
5345S3824W,-53.45,-38.24
6025S4622W,-60.25,-46.22
,-.,#VALUE!
6243S6204W,-62.43,-62.04
6229S6124W,-62.29,-61.24
6024S4559W,-60.24,-45.59
5404S3545W,-54.04,-35.45
5403S3539W,-54.03,-35.39
,-.,#VALUE!
5407S3530W,-54.07,-35.30
5402S3541W,-54.02,-35.41
6026S4540W,-60.26,-45.40
6017S4633W,-60.17,-46.33
6023S4652W,-60.23,-46.52
6022S4538W,-60.22,-45.38
6014S4649W,-60.14,-46.49
,-.,#VALUE!
,-.,#VALUE!
6417S6125W,-64.17,-61.25
6419S6122W,-64.19,-61.22
6025S4625W,-60.25,-46.25
6026S4618W,-60.26,-46.18
6300S5844W,-63.00,-58.44
6333S5914W,-63.33,-59.14
6023S4643W,-60.23,-46.43
6011S4648W,-60.11,-46.48
6241S6028W,-62.41,-60.28
5426S3516W,-54.26,-35.16
5416S3515W,-54.16,-35.15
6257S6051W,-62.57,-60.51
6252S5919W,-62.52,-59.19
6209S5824W,-62.09,-58.24
6020S4602W,-60.20,-46.02
5424S3523W,-54.24,-35.23
5417S3533W,-54.17,-35.33
5353S3538W,-53.53,-35.38
6348S6229W,-63.48,-62.29
5344S3656W,-53.44,-36.56
5351S3649W,-53.51,-36.49
5359S3535W,-53.59,-35.35
5428S3506W,-54.28,-35.06
6300S5846W,-63.00,-58.46
6025S4602W,-60.25,-46.02
6424S6152W,-64.24,-61.52
6334S6056W,-63.34,-60.56
5345S3632W,-53.45,-36.32
5429S3513W,-54.29,-35.13
6414S6112W,-64.14,-61.12
6022S4631W,-60.22,-46.31
6309S5850W,-63.09,-58.50
6412S6126W,-64.12,-61.26
6435S6214W,-64.35,-62.14
6026S4542W,-60.26,-45.42
6027S4622W,-60.27,-46.22
5424S3523W,-54.24,-35.23
5412S3551W,-54.12,-35.51
6214S5816W,-62.14,-58.16
6254S6208W,-62.54,-62.08
6310S5847W,-63.10,-58.47
5423S3522W,-54.23,-35.22
5417S3549W,-54.17,-35.49
6022S4620W,-60.22,-46.20
,-.,#VALUE!
6315S5848W,-63.15,-58.48
,-.,#VALUE!
5359S3539W,-53.59,-35.39
6022S4601W,-60.22,-46.01
6259S5852W,-62.59,-58.52
6337S6035W,-63.37,-60.35
6153S5258W,-61.53,-52.58
6312S5813W,-63.12,-58.13
6427S6154W,-64.27,-61.54
6016S4703W,-60.16,-47.03
6021S4646W,-60.21,-46.46
6426S6150W,-64.26,-61.50
6300S5830W,-63.00,-58.30
6023S4542W,-60.23,-45.42
,-.,#VALUE!
6020S4622W,-60.20,-46.22
6016S4648W,-60.16,-46.48
6029S4603W,-60.29,-46.03
6309S5908W,-63.09,-59.08
6349S6019W,-63.49,-60.19
6359S6042W,-63.59,-60.42
6308S5949W,-63.08,-59.49
6246S5839W,-62.46,-58.39
6022S4613W,-60.22,-46.13
5357S3617W,-53.57,-36.17
5413S3554W,-54.13,-35.54
5349S3651W,-53.49,-36.51
5349S3643W,-53.49,-36.43
6021S4639W,-60.21,-46.39
6419S6125W,-64.19,-61.25
6326S6137W,-63.26,-61.37
6259S5844W,-62.59,-58.44
6041S4640W,-60.41,-46.40
6028S4751W,-60.28,-47.51
6306S5852W,-63.06,-58.52
5411S3535W,-54.11,-35.35
5350S3550W,-53.50,-35.50
5503S3011W,-55.03,-30.11
6021S4622W,-60.21,-46.22
6307S5826W,-63.07,-58.26
6308S5851W,-63.08,-58.51
6303S5832W,-63.03,-58.32
6408S6124W,-64.08,-61.24
,-.,#VALUE!
,-.,#VALUE!
5343S3659W,-53.43,-36.59
6005S4459W,-60.05,-44.59
6415S6141W,-64.15,-61.41
6428S6201W,-64.28,-62.01
6423S6139W,-64.23,-61.39
5349S3625W,-53.49,-36.25
6027S4541W,-60.27,-45.41
6014S4641W,-60.14,-46.41
6020S4638W,-60.20,-46.38
6019S4651W,-60.19,-46.51
6020S4637W,-60.20,-46.37
,-.,#VALUE!
,-.,#VALUE!
6013S4608W,-60.13,-46.08
6024S4555W,-60.24,-45.55
5438S3548W,-54.38,-35.48
6021S4618W,-60.21,-46.18
6018S4642W,-60.18,-46.42
6023S4643W,-60.23,-46.43
6329S6048W,-63.29,-60.48
6010S4627W,-60.10,-46.27
5347S3605W,-53.47,-36.05
6333S6039W,-63.33,-60.39
6023S4633W,-60.23,-46.33
"60,25S46,19W","-60.,2","-46.,1"
6100S5433W,-61.00,-54.33
6334S6055W,-63.34,-60.55
6350S6110W,-63.50,-61.10
5429S3509W,-54.29,-35.09
6332S6046W,-63.32,-60.46
6237S5925W,-62.37,-59.25
6309S5917W,-63.09,-59.17
6307S5847W,-63.07,-58.47
5346S3827W,-53.46,-38.27
5449S3428W,-54.49,-34.28
6023S4623W,-60.23,-46.23
6024S4623W,-60.24,-46.23
6025S4547W,-60.25,-45.47
,-.,#VALUE!
5407S3539W,-54.07,-35.39
5426S3517W,-54.26,-35.17
6420S6128W,-64.20,-61.28
5401S3558W,-54.01,-35.58
6017S4651W,-60.17,-46.51
6026S4606W,-60.26,-46.06
6433S6142W,-64.33,-61.42
5410S3537W,-54.10,-35.37
5411S3539W,-54.11,-35.39
6404S6120W,-64.04,-61.20
6022S4601W,-60.22,-46.01
6305S5833W,-63.05,-58.33
6301S5823W,-63.01,-58.23
5351S3631W,-53.51,-36.31
5408S3548W,-54.08,-35.48
5401S3600W,-54.01,-36.00
5351S3623W,-53.51,-36.23
6021S4556W,-60.21,-45.56
6024S4623W,-60.24,-46.23
6416S6110W,-64.16,-61.10
5410S3548W,-54.10,-35.48
5359S3602W,-53.59,-36.02
6022S4614W,-60.22,-46.14
6023S4651W,-60.23,-46.51
6134S5217W,-61.34,-52.17
6023S4616W,-60.23,-46.16
6026S4542W,-60.26,-45.42
5447S3613W,-54.47,-36.13
6421S6121W,-64.21,-61.21
6301S5820W,-63.01,-58.20
6425S6139W,-64.25,-61.39
6305S5840W,-63.05,-58.40
6308S5846W,-63.08,-58.46
6336S6023W,-63.36,-60.23
6025S4602W,-60.25,-46.02
5349S3558W,-53.49,-35.58
6232S6135W,-62.32,-61.35
6030S4607W,-60.30,-46.07
6422S6111W,-64.22,-61.11
5408S3535W,-54.08,-35.35
5359S3548W,-53.59,-35.48
5403S3547W,-54.03,-35.47
5400S3547W,-54.00,-35.47
6407S6120W,-64.07,-61.20
6021S4629W,-60.21,-46.29
6020S4644W,-60.20,-46.44
6018S4632W,-60.18,-46.32
6305S5813W,-63.05,-58.13
6312S5851W,-63.12,-58.51
6019S4643W,-60.19,-46.43
6307S5839W,-63.07,-58.39
6433S6214W,-64.33,-62.14
5413S3536W,-54.13,-35.36
6336S6033W,-63.36,-60.33
6018S4628W,-60.18,-46.28
6309S5901W,-63.09,-59.01
5349S3558W,-53.49,-35.58
6253S5930W,-62.53,-59.30
5415S3520W,-54.15,-35.20
6421S6112W,-64.21,-61.12
5359S3541W,-53.59,-35.41
5359S3540W,-53.59,-35.40
5359S3536W,-53.59,-35.36
6402S6122W,-64.02,-61.22
6304S5851W,-63.04,-58.51
5352S3558W,-53.52,-35.58
6020S4648W,-60.20,-46.48
6020S4609W,-60.20,-46.09
6024S4638W,-60.24,-46.38
6024S4644W,-60.24,-46.44
6315S5919W,-63.15,-59.19
6024S4612W,-60.24,-46.12
6415S6207W,-64.15,-62.07
6023S4558W,-60.23,-45.58
6305S5833W,-63.05,-58.33
6419S6127W,-64.19,-61.27
6016S4635W,-60.16,-46.35
6024S4701W,-60.24,-47.01
6028S4635W,-60.28,-46.35
6021S4630W,-60.21,-46.30
6309S5908W,-63.09,-59.08
5416S3515W,-54.16,-35.15
6313S5909W,-63.13,-59.09
6339S5946W,-63.39,-59.46
6318S6040W,-63.18,-60.40
6307S6007W,-63.07,-60.07
6328S6044W,-63.28,-60.44
6304S5944W,-63.04,-59.44
6255S5928W,-62.55,-59.28
6257S6053W,-62.57,-60.53
6249S5934W,-62.49,-59.34
6023S4623W,-60.23,-46.23
6024S4624W,-60.24,-46.24
6026S4659W,-60.26,-46.59
6134S4542W,-61.34,-45.42
6339S6059W,-63.39,-60.59
5354S3629W,-53.54,-36.29
5352S3640W,-53.52,-36.40
5349S3646W,-53.49,-36.46
5353S3618W,-53.53,-36.18
5423S3525W,-54.23,-35.25
6011S4647W,-60.11,-46.47
5429S3509W,-54.29,-35.09
6416S6107W,-64.16,-61.07
6228S5943W,-62.28,-59.43
6314S5918W,-63.14,-59.18
6237S5925W,-62.37,-59.25
5400S3545W,-54.00,-35.45
6332S6029W,-63.32,-60.29
6331S5941W,-63.31,-59.41
6302S5907W,-63.02,-59.07
6309S5901W,-63.09,-59.01
6021S4701W,-60.21,-47.01
